feature_1,feature_2,feature_3,feature_4,feature_5,latitude,longitude,target,Category_A,Product_Type,Customer_Segment,Shipping_Method
49.86502775262066,6.699017208018714,107.57328374594756,86.0,431.0,-38.88808853661629,-52.01409980036696,138.21617154604866,High,Toys,Retail,Express
,,,,,-54.59116761221159,72.35071492066254,38.102198041294585,,,,
58.225449121031886,14.045532748515202,173.56887486702044,49.0,102.0,-4.147568478989186,57.921082731804006,585.6206719373176,Medium,Toys,Retail,Overnight
,,,,,-60.16058782435357,-158.2536739316678,487.8577859541716,,,,
52.08863595004755,1.5185262970042572,176.8855270689814,55.0,114.0,46.44563409797934,-25.650812559041785,8.382617321462144,High,Clothing,Corporate,Standard
30.403298761202244,20.957926657669805,138.25737058156068,79.0,371.0,-83.40973191111202,101.1897121202752,1306.8241892678702,High,Electronics,Individual,Standard
36.71813951101569,1.9963830675414804,155.72485516185452,15.0,231.0,-49.549366145436736,50.36818722414321,17.508491750746767,Medium,Furniture,Corporate,Overnight
,,,,,-86.72025463070096,-14.332916525285157,767.9729411469094,,,,
57.38466579995411,6.106097895881529,119.6018645304858,14.0,173.0,-49.18711432605419,82.75281038139133,112.0035564487362,Low,Furniture,Retail,Express
51.7136828118997,3.979022193214315,149.6986184025648,94.0,189.0,-80.58379476412503,61.37568361781922,49.82970614707282,High,Books,Individual,Overnight
48.8435171761176,1.722594650665194,122.2010534274321,59.0,279.0,31.23941814443174,121.53957966947884,16.436278616814363,High,Books,Retail,Overnight
46.98896304410711,1.8345931116701877,154.8815330163213,46.0,282.0,12.64928879429371,-161.64137991179916,11.543159081368689,Medium,Clothing,Corporate,Standard
35.214780096325725,10.843856332518271,190.61606345318933,78.0,37.0,-51.49550201897192,12.70065476942915,346.44195280601946,High,Books,Wholesale,Express
42.801557916052914,7.99464571537242,191.27266260883977,28.0,126.0,-53.08610693337825,57.71579123659873,196.54524027463972,High,Electronics,Wholesale,Express
45.393612290402125,1.3020598125463845,105.47637775258256,59.0,399.0,-37.58516852643437,63.15859808265253,9.71840480664125,High,Toys,Wholesale,Express
60.57122226218915,1.1956972382663869,107.98994009518935,99.0,402.0,53.67832561712498,152.07776019622372,5.330287496905832,Low,Toys,Retail,Overnight
53.43618289568462,0.7505827330217434,124.51190571723436,38.0,148.0,-62.90941172888634,-31.81804138218712,14.765415125035933,High,Electronics,Retail,Standard
50.952646269189614,13.616694478885584,125.50594524694748,40.0,337.0,-68.09385304406344,106.24145245605445,555.7188021745318,Low,Clothing,Individual,Overnight
53.24083969394795,12.443854563510728,149.6986184025648,51.0,56.0,1.449060280945261,102.97234896243693,455.5774931378257,Low,Furniture,Corporate,Standard
46.14917719583684,0.6020763654986248,138.84633411734404,98.0,445.0,65.69102410015392,-83.20934731971978,2.3846807139305275,Low,Electronics,Individual,Express
43.23077999694041,8.215945487021282,158.7725392691287,69.0,255.0,-49.66001920588376,-83.4132245369831,203.23919305512143,High,Toys,Corporate,Standard
56.11676288840868,0.8847734762808863,157.81622005994635,88.0,288.0,-70.87386751550045,159.42428082023747,13.482127970741203,High,Electronics,Corporate,Overnight
60.30999522495951,23.407623650543712,154.34296812585927,9.0,463.0,-1.4960588102404415,-63.215057383488784,1645.534239056974,High,Furniture,Individual,Standard
59.31280119116199,23.764191553735937,133.8671924887497,11.0,478.0,41.787878747700006,-30.815241535767427,1693.0038118800362,Medium,Toys,Corporate,Express
41.607824767773614,11.981000488058529,170.64556853165806,20.0,218.0,21.29802086523252,37.42260691097695,424.3567028267908,Low,Books,Wholesale,Express
46.907876241487855,26.06246442645376,182.64839409810716,34.0,432.0,-14.730180220966504,-66.03475300917955,2046.79526891983,High,Furniture,Wholesale,Standard
53.31263431403564,16.684081276089483,134.62742664774083,69.0,468.0,-82.72834995597003,58.24825196609194,823.6687243882208,High,Clothing,Retail,Overnight
59.75545127122359,17.63396970196494,108.5535359299462,33.0,496.0,-35.893207968447975,-75.80106601417175,935.2171761560332,Medium,Toys,Corporate,Express
45.2082576215471,8.432908837147354,129.63302510918567,28.0,14.0,75.46525620141267,9.83877281634301,203.2959895380324,Medium,Clothing,Wholesale,Standard
48.14341023336183,3.6536862213689454,149.6986184025648,53.0,104.0,-49.884757047855125,21.45141333118468,38.58937482398503,High,Furniture,Wholesale,Overnight
38.93665025993972,2.4564368538601364,146.73587272271809,36.0,89.0,20.511835863389265,108.20323838511922,16.325087055042857,High,Toys,Individual,Express
38.037933759193294,3.963072030804284,115.59351513160784,41.0,85.0,73.33969246043574,129.62556918026144,43.685032848415176,High,Furniture,Wholesale,Standard
58.125258223941984,9.901941136592349,146.28447576579774,30.0,167.0,-2.140295186006071,65.37408309982024,292.2949085180275,Low,Toys,Individual,Overnight
63.56240028570823,9.476767839717343,122.10028923246476,27.0,,-9.669804073125375,-82.79593782989059,270.1283890462444,Low,Books,Individual,Overnight
49.27989878419666,2.992692608972904,173.8731105462403,50.0,213.0,-64.60848904429452,-13.011062514457109,24.563934100056464,High,Toys,Wholesale,Overnight
60.03532897892024,6.312261999359739,102.75682408358456,11.0,76.0,86.5100950271426,22.62540949954149,118.94346881776907,Medium,Electronics,Retail,Overnight
53.61636025047634,2.6533379725092003,155.47463038319256,17.0,346.0,-58.1994702014966,-72.78241692024388,17.64698837508101,Medium,Books,Retail,Standard
43.54880245394876,8.88295456439933,116.94882749200568,50.0,190.0,-3.3376037645737,158.40006160119714,235.50995103266908,Medium,Clothing,Retail,Express
53.61395605508414,25.662385580559093,100.0991864469627,32.0,333.0,-59.16070621032252,-140.89528964107708,1980.538372773587,High,Books,Individual,Overnight
65.38036566465969,13.786808801713722,186.92000880648072,23.0,79.0,-27.29097254724844,120.04356726070006,567.9210960994963,High,Furniture,Retail,Express
49.64173960890049,10.978923903038693,167.15277878140677,45.0,59.0,69.1215866355779,-26.49006473781836,369.4173890589514,Low,Toys,Retail,Express
65.64643655814007,8.740013568445372,109.89428220505232,18.0,121.0,25.79772918542713,160.38347282801533,234.02043833332607,Medium,Clothing,Corporate,Overnight
23.802548959102555,6.693289193854697,166.40723676838556,22.0,280.0,-88.22803531679573,11.715202226697071,138.50699637951624,High,Books,Corporate,Express
58.21902504375224,2.064878552625369,161.16473327375985,28.0,425.0,84.01724451588439,82.69515831926026,12.828117319317544,Medium,Furniture,Retail,Standard
,,,,,51.10334902855283,84.41332597879347,1515.4007813270914,,,,
47.009926495341325,2.8573197780672026,141.9258098425614,42.0,193.0,89.55647695470412,71.28127468378307,24.987422656552216,High,Electronics,Individual,Express
50.91760776535502,0.9575004186543566,188.70697629157348,15.0,449.0,47.316006758985054,-162.2241252249466,11.544751574346856,Low,Furniture,Retail,Overnight
30.124310853991076,13.86355079878018,124.51480198974512,20.0,389.0,47.67365839969472,43.98214592319084,572.4685037764195,Low,Clothing,Wholesale,Overnight
,,,,,35.88818401465012,142.1313900695812,12.65759107956552,,,,
53.57112571511746,4.650495203989166,132.91154128948273,87.0,247.0,-13.815702019489096,123.66286946014446,60.34213830086281,Medium,Clothing,Corporate,Standard
64.77894044741517,0.2869265359631419,177.12010290366334,56.0,121.0,-33.30985580920823,149.38098545395303,-1.7672629368148127,Medium,Books,Wholesale,Overnight
44.81729781726352,1.4741931931827978,191.64653062325397,72.0,204.0,4.5336776573324045,-20.020414326150927,8.019764837180798,Low,Clothing,Individual,Standard
41.91506397106812,1.901968425241659,184.97816987402305,53.0,418.0,-57.91723758379703,-16.344155382190223,12.674215473319864,Medium,Clothing,Individual,Standard
44.98242956415464,0.5594634278336426,179.77039302997684,43.0,164.0,40.037606440629816,110.94749478494896,1.5248618496974695,Low,Books,Retail,Overnight
59.15402117702074,10.69025205145451,198.6789945570083,82.0,484.0,89.51744341181251,-70.75089050654928,345.8768913743492,High,Clothing,Wholesale,Standard
53.287511096596845,18.14052906332112,169.71445504103852,87.0,96.0,18.168210434524767,95.4266319732501,989.5083384235252,High,Clothing,Retail,Overnight
,,,,,64.16235478481292,1.584369310972761,63.87466652141681,,,,
55.13267433113356,20.76059082396106,198.28025397050192,98.0,454.0,-58.9808217658283,-84.84133551951123,1296.6230809930414,Medium,Toys,Retail,Overnight
50.9707754934804,2.3996750184020925,100.6990785399174,20.0,45.0,58.51268099945065,51.7252736214742,12.441187460057892,Low,Furniture,Retail,Express
59.68644990532889,3.9362116072637954,163.4048376436365,99.0,276.0,73.33801288207306,-73.51399062861232,45.18897026003834,High,Electronics,Wholesale,Overnight
,,,,,60.99616127043845,61.840208882769446,5.686626417127371,,,,
46.72337853402232,9.690566769717703,191.7827053757195,1.0,400.0,22.90671644608869,24.950635448987725,283.58287697599246,High,Electronics,Corporate,Overnight
46.07891846867842,5.445023573880874,188.38443041843428,51.0,278.0,76.74840991596491,79.98995085803546,77.05915962329864,High,Books,Retail,Standard
35.364850518678814,9.500630164962992,184.19606812337943,57.0,464.0,83.06406057379067,35.66178617908619,268.7888085066848,Medium,Clothing,Individual,Express
,,,,,56.765456241930224,92.9826275008079,619.2927569465741,,,,
52.610552721798896,7.890041450962864,153.73791879137076,52.0,312.0,8.480634340593326,178.63565171792965,199.1081314174913,High,Toys,Wholesale,Overnight
50.05113456642461,9.878682484529971,100.69200955848268,77.0,86.0,60.35383490264599,-11.60362601368476,293.01376134277035,High,Books,Corporate,Express
47.65412866624853,27.372264339252112,101.10543986970096,95.0,126.0,-23.050672998877676,35.37031636309729,2242.312321338888,High,Toys,Corporate,Express
35.84629257949586,3.553391359688013,154.4639055617858,26.0,15.0,-27.61354373157443,-143.31931424420944,41.25169694206054,Low,Clothing,Wholesale,Standard
,,,,,-27.37666052116849,162.14757598689795,56.00127236942019,,,,
46.572854834732304,12.64796852080303,145.12450533654484,92.0,308.0,-54.14071756146701,34.68123733475656,473.1238264159942,Low,Books,Retail,Overnight
41.97722730778381,9.449616348325794,140.0404737210037,63.0,34.0,22.130075424434978,-142.9912984910998,268.79914136690394,High,Toys,Wholesale,Overnight
48.38714288333991,1.966633965245528,191.7725809091236,97.0,221.0,29.06606750480236,-35.99579741329464,18.21591146146753,Medium,Furniture,Retail,Standard
54.04050856814538,4.718410122172597,135.91703511697898,61.0,338.0,64.73513126775984,-150.73430781628235,62.78147358951679,High,Books,Retail,Standard
,,,,,35.011934192969534,-1.0077077468387472,118.31830193195243,,,,
,,,,,50.38868558871749,-80.26119163768574,92.13922887078164,,,,
,,,,,33.98978094766065,-57.499525247979335,16.67948090380183,,,,
49.25554084233833,25.826971145097577,144.69380373650884,61.0,306.0,35.46819135592925,-155.13188908429655,2008.2284532635988,Medium,Toys,Individual,Overnight
30.812287847009586,14.368248378698649,176.10206042154468,46.0,117.0,-28.70128090437222,94.46701640758243,615.8534290831994,High,Toys,Wholesale,Overnight
49.73486124550783,6.565372419527391,170.79715076398824,49.0,348.0,83.85925944390647,122.80560327565178,128.68658640183685,Medium,Books,Retail,Standard
50.60230209941027,11.396250148353532,132.8535116596206,24.0,405.0,24.982355243591076,-129.5512424305752,378.7758511775008,High,Books,Wholesale,Overnight
74.63242112485287,22.75774453159242,110.25481259246466,46.0,172.0,15.68457412094375,90.234899030091,1551.7713660741308,Medium,Furniture,Retail,Express
48.07639035218877,1.4638408415197586,126.48524001824804,57.0,333.0,62.49900830383007,-133.7149826949314,1.1853208710204122,High,Books,Retail,Standard
53.015473423336125,2.8817959713930232,113.1028505812299,72.0,65.0,-14.227911203502728,-149.20495087893653,25.61679505851501,Medium,Electronics,Retail,Overnight
49.65288230294757,7.824183757582018,129.47322757766915,14.0,476.0,-72.6745507555155,-138.92659000403492,188.08223851622728,High,Toys,Retail,Standard
38.31321962380468,16.04501971022277,126.18215655807992,2.0,315.0,-46.78153667834384,-168.557793962866,775.7791827646681,Low,Clothing,Corporate,Overnight
61.42822814515021,0.3692843369366219,163.77114238867136,6.0,53.0,55.45650437665205,-44.61313900960954,-5.38918697236141,Low,Toys,Corporate,Standard
,,,,,41.726589157472034,163.0519221274759,5130.705610176076,,,,
57.91031947043047,6.067981281432142,168.57437323304836,61.0,15.0,-68.90601882947094,143.7317623256272,112.76675942849344,High,Electronics,Wholesale,Express
40.906125452052606,4.45086480884682,192.66494080645697,36.0,424.0,-77.46250975995159,-60.51342776767419,60.05566974146654,High,Toys,Individual,Standard
64.02794310936099,3.463349264204078,178.41322586084434,90.0,376.0,21.94311494622569,106.0731782925663,32.46683298354208,Medium,Books,Individual,Express
35.98148937207719,1.9159244819125096,172.78776220711734,93.0,361.0,78.95668502233931,116.85090002199128,12.88545501268516,Medium,Toys,Individual,Express
55.86857093800271,15.681707798666215,141.40619402133416,68.0,210.0,-58.51427694052506,-125.25897044421735,741.5785854612071,Medium,Clothing,Corporate,Standard
71.90455625809979,31.103390656041142,132.47945028633686,30.0,259.0,8.823988725232596,-97.39609525902824,2901.3148512252637,High,Clothing,Retail,Standard
40.09463674869312,5.338294526821381,184.62773724729192,48.0,130.0,56.15413981208485,68.57842571847681,80.54019132499907,Low,Toys,Retail,Overnight
44.33702270397228,30.453573760099868,190.5393232929005,16.0,57.0,5.164676994474021,-84.94890881912823,2784.1469924311773,High,Electronics,Retail,Express
50.99651365087641,17.361220322857875,145.1882493650932,64.0,355.0,-26.797247101423277,157.73505062943917,899.9236786936814,Low,Books,Retail,Express
44.96524345883801,6.559499121838906,100.90630981866444,8.0,15.0,52.30315987356517,-96.9435582873954,135.69281645136732,Low,Toys,Retail,Express
103.48009706801602,11.209382049078656,179.25310589064705,96.0,46.0,48.82067071020933,107.69237631860908,363.765184310614,Low,Electronics,Retail,Standard
50.68562974806027,5.709015467595227,128.50688404722916,35.0,235.0,59.4873706070255,92.91612112423178,96.15421443890484,Low,Toys,Wholesale,Overnight
39.37696286273895,8.180834078763707,100.98878650169208,24.0,241.0,80.11833858862022,1.3530371821524625,196.32678420726612,High,Electronics,Retail,Standard
54.73592430635182,0.5979919565651827,180.4988558976122,31.0,380.0,-62.8863994957356,-85.22073638900991,4.634206131046485,High,Electronics,Individual,Express
40.80575765766197,11.915946484407788,151.7414188816898,34.0,158.0,-28.65945323866845,-167.81068093807278,433.13562583980735,High,Books,Retail,Express
65.4993440501754,0.5427103343848684,168.52107463384692,5.0,243.0,87.47771654512692,118.21805849498573,-2.387661517852756,Low,Furniture,Corporate,Overnight
42.16746707663763,84.93667123641913,191.46898211444773,14.0,356.0,17.01652591027259,-44.007821285168575,21638.025180589808,High,Electronics,Retail,Overnight
46.77938483794324,17.42666090807325,154.11738301381052,37.0,135.0,30.62338857042621,-57.560312583266295,914.285129798764,High,Books,Individual,Standard
58.135172173696695,2.7059854713526024,150.3194072578966,81.0,61.0,69.13714589015356,-163.98225361542063,13.018989872128074,Low,Furniture,Corporate,Overnight
37.69135683566045,3.9106348269919096,129.06621213482634,20.0,476.0,34.38793846669233,-125.52144258748604,47.11167812282003,Low,Clothing,Corporate,Overnight
52.27459934604129,6.564496066128794,130.51938344399525,65.0,100.0,32.98205501876579,-47.55045759692516,129.10902371261685,Low,Books,Wholesale,Express
63.07142754282428,9.079826074479016,179.65420660296456,16.0,76.0,-71.18946157536931,68.69864911971479,246.2353881844929,Low,Books,Individual,Express
33.92516765438772,3.387700008995832,144.9029245585937,87.0,226.0,1.2313665811260108,-105.36173635887472,30.23518900045069,Low,Books,Wholesale,Overnight
51.84633858532304,8.97680983991306,116.35262086081204,11.0,43.0,31.17481818193721,-121.10011749048329,231.19400424455304,Low,Clothing,Wholesale,Standard
52.59882794248424,3.535186064586876,109.45287640004956,68.0,188.0,55.312513077492326,-85.57330257523145,42.36181550584608,Medium,Electronics,Individual,Overnight
57.8182287177731,0.5708976791843333,147.29201168617794,44.0,158.0,-15.617142590286676,-77.96391886865793,4.124775034863391,High,Toys,Wholesale,Express
37.63049289121918,0.025307494786335,146.49550236177305,87.0,137.0,-67.76369042063979,-32.40619656040306,-0.2873055315266417,Medium,Electronics,Individual,Overnight
50.952646269189614,1.0664028745922989,165.3458278205396,95.0,468.0,-24.151387464401356,-50.063079540393176,4.559199189631111,Medium,Clothing,Corporate,Overnight
55.21941565616898,15.714232154761731,147.10674777451408,61.0,420.0,-12.647636746901512,-153.38747342492087,740.0577886029994,Low,Furniture,Corporate,Standard
52.96984673233186,32.55314533354306,114.34757041342148,31.0,421.0,45.18161233713937,42.44835033367309,3184.032827929406,Medium,Furniture,Corporate,Express
52.50492850345877,5.568105749691706,150.78028847985135,69.0,13.0,-86.43943769361152,-133.03334193259795,92.01773737144,High,Electronics,Individual,Standard
53.46448209496975,7.188424001651812,190.6789403886025,91.0,373.0,-20.556391847640853,132.63518825343647,154.8621452338782,High,Toys,Corporate,Standard
43.19975278421509,1.5881775093301571,115.94414116202124,93.0,178.0,-9.380949073783398,129.4249839890184,8.303435205932427,High,Electronics,Individual,Express
52.32253697161004,8.008022214734067,168.9754640977749,77.0,318.0,9.020807244658217,-153.94047101600282,190.4607267053396,Low,Furniture,Retail,Standard
52.93072473298681,1.5625026809573024,159.38592649655266,99.0,313.0,84.59990879636086,-31.284366597623887,6.860468382559036,Medium,Clothing,Wholesale,Express
42.85648581973632,9.447270671544976,174.85857267118027,61.0,483.0,43.30837122289654,-8.322703606085469,267.0946005105764,Low,Books,Retail,Overnight
68.65774511144757,27.069308415317607,115.06002734275928,9.0,350.0,-49.96273289091104,178.5125159720282,2194.816403147719,Medium,Furniture,Corporate,Overnight
54.73832920911788,2.1778112896415154,194.16053369059944,50.0,304.0,24.05921573862093,-89.54671971472928,9.464190090905737,Medium,Clothing,Individual,Express
38.08696502797351,14.463149671332872,162.09664277671587,18.0,461.0,-27.69695072357733,48.94208815641477,626.5599984383125,Medium,Furniture,Retail,Standard
56.5655360863383,0.2378300979323722,184.70711376911368,15.0,238.0,56.05462332315537,-15.44811768373728,-1.3443866395022068,Medium,Books,Corporate,Standard
40.25318329772679,4.707995320069196,124.66067636802356,24.0,58.0,-59.20744928719034,96.69355676651452,71.78810296383209,Medium,Books,Retail,Overnight
57.87084603742452,1.1737519014599416,,95.0,201.0,-63.989444206227205,-90.56249358827102,-0.6778358346468911,Low,Books,Corporate,Overnight
61.58595579007404,4.345985580901642,178.1030704333919,47.0,192.0,-71.74910189535177,65.1316334473446,53.87300668656026,Medium,Electronics,Wholesale,Express
41.7931768164829,1.9060003257829423,139.74352723870757,71.0,116.0,7.938843101272781,-133.23907928477496,11.82113118241865,Low,Furniture,Wholesale,Standard
59.63376129244322,4.672952843217236,138.3953452883422,73.0,205.0,-67.81408772353902,-174.55424838229914,67.50045007162828,High,Toys,Corporate,Standard
54.12780926936498,5.404652464246774,165.77962650257493,80.0,315.0,-82.4843511746038,-173.43973136149484,86.93537860116682,Low,Books,Corporate,Express
58.2206015999449,3.575197618124777,109.3407681760216,34.0,416.0,-30.157912639153054,-2.631713737683924,42.43855300113052,Low,Books,Wholesale,Overnight
68.96792982653947,10.689232506545896,173.5624150217509,96.0,193.0,53.669984955507886,97.46372737374612,342.2567713402887,Medium,Toys,Individual,Standard
47.54611883997129,25.11481262715133,104.28867598394108,23.0,274.0,-61.9067141526504,27.94579434504152,1887.9197989775555,High,Clothing,Retail,Standard
42.4626383564251,5.1181840658726605,119.0590301120826,20.0,369.0,-25.57975226478591,-166.92371217171902,78.39131206146573,Low,Furniture,Retail,Express
41.10485570374477,2.136180092787374,166.41437572413673,45.0,161.0,-11.567153809521272,18.74792523725281,17.415724878284518,Low,Clothing,Individual,Standard
41.841897150345616,3.1570131501290346,109.83236670919638,36.0,129.0,67.67462562557472,-139.22860315176789,34.76217381827772,Medium,Electronics,Individual,Standard
49.22898290585896,19.24154297675796,197.18420914767896,46.0,38.0,-4.254595071039617,167.543458347385,1115.4334384274332,Low,Toys,Corporate,Overnight
53.41151974816644,8.477906694279792,186.83962094619005,9.0,16.0,2.1519742864273184,-53.07366808010916,216.59312491095952,Low,Books,Individual,Overnight
52.766907993300194,6.069897272888397,162.63023324067365,14.0,411.0,-44.16754393536357,1.2293374805919657,111.84394776652807,Low,Books,Corporate,Express
174.81549747108073,1.6209163434126814,181.90574556693497,43.0,459.0,30.33773551140392,-58.05402281002749,10.831107526516714,High,Clothing,Wholesale,Standard
50.13001891877907,5.973413205776712,188.7580048589568,84.0,293.0,-85.38076881964648,-11.846378367830823,98.90317482176452,Medium,Clothing,Wholesale,Standard
64.53534077157317,3.26411817471886,125.94756495718184,77.0,52.0,83.59918208886057,165.04591049776587,28.37477543280535,High,Books,Individual,Overnight
47.35343166762044,28.67570006355169,184.94115879493197,61.0,178.0,-0.3383490037259946,-86.21038861623046,2468.380730059195,Low,Clothing,Individual,Standard
77.20169166589619,21.547696621088747,119.47937836376018,81.0,328.0,-78.87361464531041,78.50943625646391,1387.980273843623,Medium,Electronics,Retail,Standard
56.25667347765006,0.8763252458353092,141.33422641488153,22.0,38.0,10.650680291439826,91.90342250731072,8.061215475911947,Medium,Clothing,Corporate,Standard
41.42842443583717,7.270214690098432,155.82596312485992,5.0,182.0,2.516790256813365,-111.38036858002248,163.90553859997402,Medium,Furniture,Wholesale,Overnight
39.29107501938888,2.5496753699787367,171.38909630740324,59.0,282.0,-46.67355186198096,82.49325317321001,16.792806542836086,Medium,Books,Individual,Standard
54.824724152431855,5.289507111107444,103.0141317722528,32.0,104.0,-52.414269777855104,53.27801270679646,79.40468686534047,High,Books,Individual,Express
47.76537214674149,20.9433589999192,129.0509412778189,93.0,410.0,-41.262150150848505,-75.22480729526072,1318.0229651528311,Medium,Toys,Wholesale,Overnight
50.952646269189614,7.497482624433596,160.85190982103904,76.0,168.0,-66.64823825490542,8.167769791985137,162.25125101189656,Low,Clothing,Corporate,Overnight
54.73237624573545,4.06788924022057,135.73686791491187,35.0,352.0,5.656032308487824,32.39412915755784,50.342162056679406,High,Toys,Corporate,Standard
49.27171087343128,2.330529300634855,177.50250556294935,4.0,403.0,68.20847525726327,121.15949027822468,30.445412896156792,High,Books,Wholesale,Standard
41.532062819315954,16.11063530067197,165.16521611507162,81.0,463.0,76.16296620310243,-135.06244385822598,773.6155952920175,High,Toys,Retail,Overnight
34.851527753141355,9.795447859311368,123.44014537237358,85.0,367.0,81.5376711845185,169.91139891263668,283.9417001769864,Low,Furniture,Retail,Standard
45.53485047932979,6.312348431252306,114.59289795923333,82.0,385.0,18.067355008447308,96.89667750928844,116.44992107722533,Low,Books,Corporate,Overnight
58.56398794323472,2.4524136170444053,162.90469935870505,47.0,420.0,21.87883011207863,12.59142364592944,13.553014321278546,Medium,Furniture,Wholesale,Standard
52.14093744130204,4.068356080500254,145.04673277047578,73.0,340.0,-34.10698405035264,99.4422235614864,45.4180218775638,Low,Clothing,Individual,Overnight
37.54261221288012,32.14969134393578,116.89570411013186,78.0,413.0,69.36220284978094,83.93797533294907,3109.4029126170453,High,Electronics,Individual,Standard
51.73180925851182,7.3415656264830895,132.63742053183773,54.0,311.0,-2.133802788062411,-14.353352098752566,162.00939724142927,Medium,Electronics,Retail,Express
53.85317379728837,5.119917721915899,130.30467483185865,60.0,78.0,-39.724447077316896,-59.02151136137736,83.18742646509271,Medium,Furniture,Individual,Standard
41.16142563798867,7.369361604571526,110.81319723393752,51.0,169.0,83.82021491219285,175.8969890730823,168.9196401734743,Medium,Electronics,Retail,Standard
51.53725105945528,15.095405693127985,154.6909019265228,88.0,78.0,36.96806623223768,138.37730591210965,674.5930973097661,High,Toys,Individual,Overnight
