feature_1,feature_2,feature_3,feature_4,feature_5,latitude,longitude,target
39.422890710440996,2.9960451916800808,171.5242957121136,35,249,-54.59116761221159,72.35071492066254,38.102198041294585
58.225449121031886,14.045532748515202,173.56887486702044,49,102,-4.147568478989186,57.921082731804006,585.6206719373176
37.791563500289776,12.788028073545075,199.69108892977727,41,459,-60.16058782435357,-158.2536739316678,487.85778595417156
52.08863595004755,1.5185262970042572,176.8855270689814,55,114,46.44563409797934,-25.650812559041782,8.382617321462144
30.403298761202244,20.957926657669805,138.25737058156068,79,371,-83.40973191111202,101.1897121202752,1306.8241892678702
36.71813951101569,1.9963830675414804,155.72485516185452,15,231,-49.549366145436736,50.36818722414321,17.508491750746767
51.96861235869123,15.95826103121051,136.65509381665902,96,410,-86.72025463070096,-14.332916525285157,767.9729411469094
57.38466579995411,6.106097895881529,119.60186453048581,14,173,-49.18711432605419,82.75281038139133,112.0035564487362
51.7136828118997,3.979022193214315,,94,189,-80.58379476412503,61.37568361781922,49.82970614707282
48.843517176117594,1.7225946506651941,122.2010534274321,59,279,31.23941814443174,121.53957966947883,16.436278616814363
46.98896304410711,1.8345931116701875,154.8815330163213,46,282,12.64928879429371,-161.64137991179916,11.543159081368689
35.214780096325725,10.843856332518273,190.61606345318933,78,37,-51.49550201897192,12.70065476942915,346.44195280601946
42.801557916052914,7.99464571537242,191.27266260883977,28,126,-53.08610693337825,57.71579123659873,196.54524027463975
45.393612290402125,1.3020598125463843,105.47637775258255,59,399,-37.58516852643437,63.15859808265253,9.71840480664125
60.57122226218915,1.1956972382663869,107.98994009518935,99,402,53.67832561712498,152.07776019622372,5.330287496905832
53.43618289568462,0.7505827330217434,124.51190571723436,38,148,-62.90941172888634,-31.81804138218712,14.765415125035933
,13.616694478885583,125.50594524694749,40,337,-68.09385304406344,106.24145245605445,555.7188021745318
53.24083969394795,12.443854563510728,,51,56,1.449060280945261,102.97234896243691,455.5774931378257
46.149177195836835,0.6020763654986248,138.84633411734404,98,445,65.69102410015392,-83.20934731971978,2.3846807139305275
43.23077999694041,8.215945487021282,158.7725392691287,69,255,-49.660019205883756,-83.4132245369831,203.23919305512146
56.11676288840868,0.8847734762808863,157.81622005994637,88,288,-70.87386751550045,159.42428082023747,13.482127970741203
60.30999522495951,23.407623650543712,154.34296812585927,9,463,-1.4960588102404415,-63.215057383488784,1645.534239056974
59.31280119116199,23.764191553735937,133.8671924887497,11,478,41.787878747700006,-30.815241535767427,1693.0038118800362
41.607824767773614,11.981000488058529,170.64556853165806,20,218,21.298020865232516,37.42260691097695,424.35670282679075
46.907876241487855,26.062464426453758,182.64839409810713,34,432,-14.730180220966503,-66.03475300917955,2046.79526891983
53.31263431403564,16.684081276089483,134.62742664774083,69,468,-82.72834995597003,58.24825196609194,823.6687243882208
59.75545127122359,17.63396970196494,108.5535359299462,33,496,-35.893207968447975,-75.80106601417175,935.2171761560331
45.2082576215471,8.432908837147354,129.63302510918567,28,14,75.46525620141267,9.83877281634301,203.29598953803242
48.14341023336183,3.6536862213689463,,53,104,-49.884757047855125,21.451413331184682,38.589374823985025
38.93665025993972,2.4564368538601364,146.73587272271809,36,89,20.511835863389265,108.20323838511922,16.325087055042857
38.037933759193294,3.963072030804284,115.59351513160783,41,85,73.33969246043574,129.62556918026144,43.685032848415176
58.125258223941984,9.901941136592347,146.28447576579774,30,167,-2.140295186006071,65.37408309982024,292.2949085180275
63.56240028570823,9.476767839717343,122.10028923246477,27,418,-9.669804073125377,-82.79593782989059,270.1283890462444
49.27989878419666,2.992692608972904,173.8731105462403,50,213,-64.60848904429452,-13.011062514457109,24.563934100056464
60.03532897892024,6.312261999359739,102.75682408358456,11,76,86.5100950271426,22.62540949954149,118.94346881776907
53.61636025047634,2.6533379725092003,155.47463038319256,17,346,-58.199470201496595,-72.78241692024388,17.64698837508101
43.54880245394876,8.88295456439933,116.94882749200568,50,190,-3.3376037645737,158.40006160119714,235.50995103266908
53.61395605508414,25.662385580559093,100.0991864469627,32,333,-59.160706210322516,-140.89528964107708,1980.538372773587
65.38036566465969,13.786808801713722,186.92000880648072,23,79,-27.290972547248437,120.04356726070006,567.9210960994963
49.64173960890049,10.978923903038691,167.15277878140677,45,59,69.1215866355779,-26.490064737818358,369.41738905895147
65.64643655814007,8.740013568445372,109.89428220505233,18,121,25.79772918542713,160.38347282801533,234.02043833332607
23.802548959102555,6.693289193854697,166.40723676838556,22,280,-88.22803531679573,11.715202226697073,138.50699637951624
58.21902504375224,2.0648785526253692,161.16473327375985,28,425,84.01724451588439,82.69515831926026,12.828117319317544
50.870470682381715,22.510411565750562,147.33566870432034,49,222,51.10334902855283,84.41332597879347,1515.4007813270914
47.009926495341325,2.8573197780672026,141.9258098425614,42,193,89.55647695470412,71.28127468378307,24.987422656552216
50.91760776535502,0.9575004186543566,188.70697629157348,15,449,47.316006758985054,-162.2241252249466,11.544751574346856
30.124310853991073,13.86355079878018,124.51480198974512,20,389,47.673658399694716,43.98214592319084,572.4685037764195
47.80328112162488,1.9311827333983411,139.8310057013383,32,203,35.88818401465012,142.1313900695812,12.65759107956552
53.57112571511746,4.650495203989166,132.91154128948273,87,247,-13.815702019489095,123.66286946014446,60.34213830086281
64.77894044741517,0.2869265359631419,177.12010290366334,56,121,-33.30985580920823,149.38098545395303,-1.7672629368148127
44.81729781726352,1.4741931931827978,191.64653062325394,72,204,4.5336776573324045,-20.020414326150927,8.019764837180798
41.91506397106812,1.901968425241659,184.97816987402305,53,418,-57.917237583797025,-16.344155382190223,12.674215473319865
44.982429564154636,0.5594634278336426,179.77039302997684,43,164,40.037606440629816,110.94749478494896,1.5248618496974695
59.15402117702074,10.69025205145451,198.6789945570083,82,484,89.51744341181251,-70.75089050654928,345.8768913743492
53.287511096596845,18.14052906332112,169.71445504103852,87,96,18.168210434524767,95.4266319732501,989.5083384235251
44.70239796232961,4.6731190537256015,175.1053791213534,22,274,64.16235478481292,1.584369310972761,63.87466652141681
55.13267433113356,20.76059082396106,198.28025397050192,98,454,-58.9808217658283,-84.84133551951123,1296.6230809930414
50.9707754934804,2.3996750184020925,100.69907853991741,20,45,58.51268099945065,51.7252736214742,12.441187460057893
59.68644990532889,3.9362116072637954,163.4048376436365,99,276,73.33801288207306,-73.51399062861232,45.18897026003834
42.979469061226474,1.6338635622848954,173.89715319532894,80,304,60.99616127043845,61.840208882769446,5.686626417127371
46.723378534022316,9.690566769717705,191.7827053757195,1,400,22.906716446088694,24.950635448987725,283.58287697599246
46.078918468678424,5.445023573880874,188.38443041843428,51,278,76.74840991596491,79.98995085803546,77.05915962329864
35.364850518678814,9.500630164962992,184.19606812337943,57,464,83.06406057379067,35.66178617908619,268.7888085066848
52.96120277064576,14.341195936412127,194.57912719417038,42,499,56.765456241930224,92.9826275008079,619.2927569465741
52.610552721798896,7.890041450962864,153.73791879137076,52,312,8.480634340593326,178.63565171792965,199.10813141749134
50.05113456642461,9.878682484529971,100.69200955848268,77,86,60.353834902645985,-11.60362601368476,293.01376134277035
47.65412866624853,27.372264339252112,101.10543986970096,95,126,-23.050672998877673,35.37031636309729,2242.312321338888
35.84629257949586,3.553391359688013,154.4639055617858,26,15,-27.61354373157443,-143.31931424420944,41.25169694206054
45.79354677234641,4.449816092713732,143.52722388639413,88,397,-27.37666052116849,162.14757598689795,56.00127236942019
46.572854834732304,12.64796852080303,145.12450533654484,92,308,-54.140717561467014,34.68123733475656,473.1238264159942
41.97722730778381,9.449616348325794,140.0404737210037,63,34,22.130075424434978,-142.9912984910998,268.79914136690394
48.387142883339905,1.9666339652455282,191.77258090912358,97,221,29.066067504802362,-35.99579741329464,18.215911461467535
54.040508568145384,4.718410122172597,135.91703511697898,61,338,64.73513126775984,-150.73430781628235,62.78147358951679
68.8618590121053,6.3080734937945335,185.62269417630833,88,34,35.011934192969534,-1.0077077468387472,118.31830193195245
51.74577812831839,5.436757249067979,190.2864793791641,62,238,50.38868558871749,-80.26119163768574,92.13922887078164
52.57550390722764,1.9634925651572157,149.95017699989546,67,82,33.98978094766065,-57.499525247979335,16.67948090380183
49.25554084233833,25.826971145097577,144.69380373650884,61,306,35.46819135592925,-155.13188908429657,2008.2284532635988
30.812287847009586,14.368248378698649,176.10206042154468,46,117,-28.70128090437222,94.46701640758243,615.8534290831994
49.73486124550783,6.565372419527391,170.79715076398824,49,348,83.85925944390647,122.80560327565178,128.68658640183685
50.60230209941027,11.396250148353532,132.8535116596206,24,405,24.982355243591073,-129.5512424305752,378.7758511775008
74.63242112485287,22.75774453159242,110.25481259246466,46,172,15.68457412094375,90.23489903009101,1551.7713660741308
48.076390352188774,1.4638408415197586,126.48524001824804,57,333,62.49900830383007,-133.7149826949314,1.1853208710204122
53.015473423336125,2.8817959713930232,113.1028505812299,72,65,-14.227911203502728,-149.20495087893653,25.616795058515006
49.65288230294757,7.824183757582018,129.47322757766915,14,476,-72.6745507555155,-138.92659000403492,188.08223851622728
38.31321962380468,16.04501971022277,126.18215655807991,2,315,-46.78153667834384,-168.557793962866,775.7791827646681
61.42822814515021,0.36928433693662194,163.77114238867136,6,53,55.45650437665205,-44.61313900960954,-5.38918697236141
57.519330326867745,41.363015879191344,195.44960284547795,76,375,41.726589157472034,163.0519221274759,5130.705610176076
57.910319470430466,6.067981281432142,168.57437323304836,61,15,-68.90601882947094,143.7317623256272,112.76675942849344
40.906125452052606,4.45086480884682,192.66494080645697,36,424,-77.46250975995159,-60.51342776767419,60.05566974146654
64.02794310936099,3.463349264204078,178.41322586084434,90,376,21.94311494622569,106.0731782925663,32.466832983542076
35.98148937207719,1.9159244819125096,172.78776220711734,93,361,78.95668502233931,116.85090002199127,12.88545501268516
55.868570938002705,15.681707798666217,141.40619402133416,68,210,-58.51427694052506,-125.25897044421735,741.5785854612071
71.90455625809979,31.103390656041142,132.47945028633686,30,259,8.823988725232596,-97.39609525902824,2901.3148512252633
40.09463674869312,5.338294526821381,184.62773724729192,48,130,56.15413981208485,68.57842571847681,80.54019132499907
44.33702270397228,30.453573760099868,190.53932329290052,16,57,5.164676994474021,-84.94890881912823,2784.1469924311773
50.99651365087641,17.361220322857875,145.1882493650932,64,355,-26.797247101423274,157.73505062943917,899.9236786936814
44.96524345883801,6.559499121838906,100.90630981866444,8,15,52.303159873565164,-96.94355828739539,135.69281645136732
103.48009706801602,11.209382049078656,179.25310589064705,96,46,48.82067071020933,107.69237631860909,363.765184310614
50.68562974806027,5.709015467595227,128.50688404722916,35,235,59.4873706070255,92.91612112423178,96.15421443890484
39.37696286273895,8.180834078763707,100.98878650169208,24,241,80.11833858862022,1.3530371821524625,196.32678420726614
54.73592430635182,0.5979919565651827,180.4988558976122,31,380,-62.8863994957356,-85.22073638900991,4.634206131046485
40.80575765766197,11.915946484407787,151.7414188816898,34,158,-28.659453238668455,-167.81068093807278,433.13562583980735
65.4993440501754,0.5427103343848684,168.52107463384692,5,243,87.47771654512692,118.21805849498571,-2.3876615178527554
42.16746707663763,84.93667123641913,191.46898211444775,14,356,17.01652591027259,-44.007821285168575,21638.025180589808
46.77938483794324,17.42666090807325,154.11738301381052,37,135,30.623388570426215,-57.560312583266295,914.285129798764
58.135172173696695,2.7059854713526024,150.3194072578966,81,61,69.13714589015356,-163.98225361542063,13.018989872128074
37.69135683566045,3.9106348269919096,129.06621213482634,20,476,34.38793846669233,-125.52144258748604,47.11167812282003
52.27459934604129,6.564496066128794,130.51938344399525,65,100,32.98205501876579,-47.550457596925156,129.10902371261685
63.07142754282428,9.079826074479017,179.65420660296456,16,76,-71.18946157536931,68.69864911971479,246.2353881844929
33.92516765438772,3.3877000089958313,144.9029245585937,87,226,1.2313665811260108,-105.36173635887471,30.23518900045069
51.84633858532304,8.97680983991306,116.35262086081204,11,43,31.174818181937212,-121.10011749048329,231.19400424455304
52.598827942484235,3.5351860645868753,109.45287640004956,68,188,55.312513077492326,-85.57330257523145,42.361815505846074
57.8182287177731,0.5708976791843333,147.29201168617794,44,158,-15.617142590286676,-77.96391886865793,4.124775034863391
37.63049289121918,0.025307494786335098,146.49550236177305,87,137,-67.76369042063979,-32.40619656040306,-0.28730553152664173
,1.0664028745922989,165.3458278205396,95,468,-24.151387464401353,-50.063079540393176,4.559199189631111
55.21941565616898,15.714232154761731,147.10674777451408,61,420,-12.647636746901512,-153.38747342492087,740.0577886029994
52.96984673233186,32.55314533354306,114.34757041342147,31,421,45.18161233713937,42.44835033367309,3184.032827929406
52.504928503458764,5.568105749691706,150.78028847985135,69,13,-86.43943769361152,-133.03334193259795,92.01773737143999
53.46448209496975,7.188424001651812,190.6789403886025,91,373,-20.556391847640853,132.63518825343647,154.8621452338782
43.19975278421509,1.5881775093301573,115.94414116202124,93,178,-9.380949073783398,129.42498398901841,8.303435205932427
52.322536971610035,8.008022214734067,168.9754640977749,77,318,9.020807244658215,-153.94047101600282,190.4607267053396
52.93072473298681,1.5625026809573024,159.38592649655266,99,313,84.59990879636086,-31.284366597623887,6.860468382559036
42.85648581973632,9.447270671544977,174.85857267118027,61,483,43.30837122289654,-8.322703606085469,267.09460051057636
68.65774511144757,27.069308415317607,115.06002734275927,9,350,-49.962732890911035,178.5125159720282,2194.816403147719
54.73832920911788,2.1778112896415154,194.16053369059944,50,304,24.059215738620935,-89.54671971472928,9.464190090905737
38.08696502797351,14.463149671332873,162.09664277671587,18,461,-27.69695072357733,48.94208815641477,626.5599984383125
56.5655360863383,0.23783009793237225,184.70711376911368,15,238,56.05462332315537,-15.44811768373728,-1.3443866395022068
40.253183297726785,4.7079953200691955,124.66067636802356,24,58,-59.20744928719034,96.69355676651452,71.78810296383209
57.87084603742452,1.1737519014599416,173.94128893979615,95,201,-63.989444206227205,-90.56249358827102,-0.6778358346468911
61.58595579007404,4.345985580901642,178.1030704333919,47,192,-71.74910189535177,65.1316334473446,53.87300668656026
41.7931768164829,1.9060003257829425,139.74352723870757,71,116,7.938843101272781,-133.23907928477496,11.82113118241865
59.63376129244322,4.672952843217236,138.3953452883422,73,205,-67.81408772353902,-174.55424838229914,67.50045007162828
54.12780926936498,5.404652464246774,165.77962650257493,80,315,-82.4843511746038,-173.43973136149484,86.93537860116682
58.2206015999449,3.575197618124777,109.3407681760216,34,416,-30.157912639153054,-2.631713737683924,42.43855300113052
68.96792982653947,10.689232506545896,173.5624150217509,96,193,53.669984955507886,97.46372737374611,342.2567713402887
47.54611883997129,25.11481262715133,104.28867598394109,23,274,-61.906714152650395,27.94579434504152,1887.9197989775553
42.4626383564251,5.1181840658726605,119.0590301120826,20,369,-25.57975226478591,-166.92371217171902,78.39131206146573
41.10485570374477,2.136180092787374,166.41437572413673,45,161,-11.567153809521272,18.747925237252815,17.415724878284518
41.841897150345616,3.1570131501290346,109.83236670919638,36,129,67.67462562557472,-139.22860315176789,34.76217381827772
49.228982905858956,19.241542976757962,197.18420914767898,46,38,-4.254595071039617,167.543458347385,1115.4334384274332
53.41151974816644,8.477906694279792,186.83962094619005,9,16,2.1519742864273184,-53.07366808010916,216.59312491095952
52.766907993300194,6.069897272888397,162.63023324067365,14,411,-44.16754393536357,1.2293374805919655,111.84394776652809
174.81549747108073,1.6209163434126814,181.90574556693497,43,459,30.33773551140392,-58.05402281002749,10.831107526516714
50.13001891877907,5.973413205776712,188.75800485895678,84,293,-85.38076881964648,-11.846378367830823,98.90317482176451
64.53534077157317,3.26411817471886,125.94756495718184,77,52,83.59918208886057,165.04591049776587,28.37477543280535
47.35343166762044,28.675700063551695,184.94115879493194,61,178,-0.33834900372599463,-86.21038861623046,2468.380730059195
77.20169166589619,21.547696621088747,119.47937836376018,81,328,-78.87361464531041,78.50943625646391,1387.980273843623
56.25667347765006,0.8763252458353092,141.33422641488153,22,38,10.650680291439826,91.90342250731072,8.061215475911947
41.42842443583717,7.270214690098432,155.82596312485992,5,182,2.5167902568133655,-111.38036858002248,163.90553859997402
39.29107501938888,2.5496753699787367,171.38909630740324,59,282,-46.67355186198096,82.49325317321001,16.792806542836086
54.824724152431855,5.289507111107444,103.01413177225281,32,104,-52.414269777855104,53.27801270679646,79.40468686534047
47.76537214674149,20.9433589999192,129.0509412778189,93,410,-41.262150150848505,-75.22480729526072,1318.0229651528311
,7.497482624433596,160.85190982103904,76,168,-66.64823825490542,8.167769791985137,162.25125101189656
54.73237624573545,4.06788924022057,135.73686791491187,35,352,5.6560323084878235,32.39412915755784,50.342162056679406
49.271710873431275,2.330529300634855,177.50250556294935,4,403,68.20847525726327,121.15949027822467,30.445412896156792
41.532062819315954,16.11063530067197,165.16521611507162,81,463,76.16296620310243,-135.06244385822598,773.6155952920175
34.851527753141355,9.795447859311368,123.44014537237358,85,367,81.5376711845185,169.91139891263668,283.94170017698633
45.53485047932979,6.312348431252306,114.59289795923331,82,385,18.067355008447308,96.89667750928845,116.44992107722533
58.56398794323472,2.4524136170444053,162.90469935870505,47,420,21.87883011207863,12.591423645929439,13.553014321278546
52.14093744130204,4.068356080500254,145.04673277047578,73,340,-34.10698405035264,99.4422235614864,45.4180218775638
37.542612212880115,32.14969134393578,116.89570411013186,78,413,69.36220284978094,83.93797533294907,3109.4029126170453
51.73180925851182,7.3415656264830895,132.63742053183773,54,311,-2.133802788062411,-14.353352098752566,162.00939724142927
53.85317379728837,5.119917721915899,130.30467483185865,60,78,-39.724447077316896,-59.021511361377364,83.18742646509271
41.16142563798867,7.369361604571526,110.81319723393752,51,169,83.82021491219285,175.8969890730823,168.91964017347433
51.53725105945528,15.095405693127983,154.6909019265228,88,78,36.968066232237675,138.37730591210965,674.5930973097661
50.58208718446,4.1568051289216905,176.36486339125543,13,455,-6.362739548831399,162.3315082633668,47.99052964076254
38.57029702169377,1.9687428100041002,157.5466888852987,35,223,-77.64536994908296,-162.55030438353006,7.0935039581128825
53.577873603482836,8.793228388845714,182.62913649373525,16,458,-64.77090954470594,113.48130893077285,218.80096192897284
55.60784526368234,10.942341969564659,112.75685472154314,68,391,-54.63419539761333,140.84193011032073,361.33430610392367
60.830512431752766,12.472909775378922,143.5611857822224,3,413,72.51133644064424,-8.318699605971204,468.2388796906416
60.53802052034903,21.36965497046812,160.9415103658099,98,60,84.88598208978541,140.73668028274886,1376.5981855714442
36.22330632042909,4.63900882049156,167.60015609419074,62,344,-41.943825967569914,-143.6838107873284,66.93181181767191
40.62174960084877,0.7834528668929307,169.57863064234272,79,263,-0.30329731447800157,-158.22918726209852,-11.196602372498035
55.1503526720866,31.784199044875212,172.8965427097881,31,340,52.53935655698103,-75.03886177192312,3027.195818124422
55.13785950912209,5.709506585673316,165.14298121960167,1,41,-20.765246243876177,-170.55270676025816,94.64732661264527
55.150476863060476,9.76193374449591,109.42280889408677,62,452,-1.37208930519229,66.23596234096877,288.4428639916126
88.52731490654722,10.975288451898958,169.53056776022964,1,448,69.77223370986638,153.70894128492836,348.1067849664879
55.70890510693167,7.907902385524267,172.47826567743874,33,229,-52.648010326503,-73.77956891860363,190.3245763187638
61.35565640180599,2.2973715358183835,199.34799343336272,90,293,88.89344341233033,57.45773033537793,19.77425863681708
178.62005290479607,14.07081116985631,169.3362436701126,42,154,-7.8648879586014715,-11.502521979410801,592.7122539746639
56.51391251305798,16.283759825184095,168.6830395751549,65,171,-43.50546814254211,-88.1794099708311,791.4874557072227
46.84730755359654,8.051420684493953,151.4813290181972,16,453,70.6489060229271,150.68250913939204,200.3669211288766
57.589692204932675,6.705272717755005,186.7922908585114,37,324,-76.2292768402318,164.84849221629304,127.96421363573165
42.27174785462428,1.2096856007501247,199.68347619611583,52,197,25.617459824080484,-131.48828332455798,10.11856308185951
47.63181393259991,0.8768614441191664,177.90448701974321,35,225,-78.89594243312256,96.10994489933148,6.849587287169138
45.14636452170897,4.148563363170948,161.25003778578085,72,203,80.314669360784,-112.02593428540892,54.435173950051954
50.81874139386323,3.7229074627115537,107.89548269315682,47,453,25.149495024426585,-4.239598577972231,50.66424793383519
73.14658566673509,30.71673176015221,172.67391317296276,99,100,-18.365290364746315,-50.04576901856839,2830.637489272566
93.98204422224755,15.307318320031841,170.85615685819505,2,393,-13.607451945796328,-92.16411259053848,706.04700319203
56.86260190374514,10.785870251544472,177.55681478094317,44,274,-60.27541714704084,63.29120703526266,348.76464265467615
33.87284128810349,7.2908132555649505,112.45553883994893,53,61,-25.198539583098906,127.94262638857828,157.8618396232808
45.280681342105666,9.158147376793597,165.37325001261433,82,348,72.68381536206778,101.22117809284907,254.25834619480855
60.889505969673664,38.3768912449263,129.57239049516747,74,173,54.96749227674192,80.02214614355506,4416.840673299068
50.64280019095463,4.700687485502875,176.02712434028336,10,66,29.066783684231638,-156.14743256662973,66.60221435306177
39.22255222070694,1.130853896467069,124.03739540314662,45,384,84.2007920082076,-144.9263221587184,4.176452794495677
42.84696290740032,6.8082124935580435,168.39786768204107,76,486,13.21860180825189,-12.661332632358096,137.03110376361323
56.79597748934676,20.714575913066295,129.49929469839796,58,20,-58.269936708271366,20.074680869852585,1290.954155435977
42.69633368282864,21.82946018863909,100.89942928174311,24,41,38.45072746294272,80.419053949655,1420.7196383112014
52.16458589581975,0.11026484916302455,163.33579119730956,22,228,16.54469601893615,-51.891917259120646,-3.439158359011686
50.45571839903814,21.741544536963993,111.32690831589224,41,189,-11.421527489122923,-171.7465885435328,1413.216064595845
43.483996523941826,3.1674598920249193,165.9291472788214,5,134,-63.54329679046082,-167.00350614225306,31.63428164130412
,0.39752112848252585,192.56094483569376,86,304,31.978624638001918,127.73900033018947,-0.7144858088409827
56.33919022318011,18.824959089412314,,4,481,-10.068149147762597,-133.72106092134547,1056.0431684203525
29.74857413342393,19.941211374927256,123.59230873276125,82,356,14.154017610048982,157.28177332991203,1195.3061166723094
155.59362944308282,9.069125444716375,180.9253227650655,94,73,-33.22758778597844,-60.25392067690301,247.88452487198887
43.38213535231612,8.543346610561876,135.35532768724403,97,292,-61.969036815718155,30.115103462574638,219.14866316225954
58.52433334796224,16.77290038148023,190.04570727479825,59,433,-25.216643959147078,-119.29744811849787,847.893827939668
42.07479261567299,15.432268191549126,178.74895686293738,22,105,63.37886903750808,-16.546509716317672,717.0747298672111
48.85263558533101,22.082342226590754,107.39217166457637,60,118,-61.27813216480083,135.29134653284598,1461.72425119618
55.049872789804574,8.046318497268727,140.71369938772773,70,373,-5.178005900126095,174.2877808032058,196.31084058431412
58.657551941701215,34.310513929173815,133.7317826009674,11,351,-36.43048021861145,95.95542295559221,3538.481848393451
37.997035929442234,55.588593350738016,178.5181020723277,46,132,83.21980279589292,95.26233318687855,9269.508193137197
46.654987641590516,1.2391448085555237,141.0285710653159,41,260,-74.75876392032856,138.7125001228664,10.838743863483664
45.25054688839044,18.94082998229385,168.45883976530837,7,442,-45.83718402939909,-91.83844774411375,1085.7411668888901
43.46670767426288,6.927917592267691,160.24352555904403,24,243,-9.079786530688324,85.05601063046583,145.63824530621807
67.65454240281096,4.903146498572254,197.56387190976338,8,233,-45.48994017756081,21.00112379510813,67.09524076558684
54.049817109609556,9.495174506526334,193.77849568016148,12,388,37.18669453664596,-85.79435652023948,268.9884939491225
37.391160456649544,0.5759262755096874,142.76995147387186,10,132,-23.240676493001303,-160.02980817068897,1.8092036301919125
59.17861947054776,7.0615363651926195,172.35782116411494,11,185,50.539847935557816,-107.70463743598867,149.69666364188225
71.22156197012633,20.470949398518577,182.94600939812216,20,364,9.229220509262262,54.06844458014754,1257.8236561427768
60.32465260551147,2.4011362715189852,189.88857538621454,44,383,-13.171677608750059,25.14509291726523,23.37129375934395
34.80630034045987,5.558053726437925,106.81342637764837,23,202,-24.32229839416479,-155.06249070143087,88.42544300128333
45.15765927133749,28.047960582937414,,22,126,-50.036639213553286,22.432259608166788,2361.9048574419066
62.669111491866225,5.596025041836223,132.0230040968522,45,299,-44.539489243504285,-39.36624529954307,98.55286589093282
42.92330534381219,4.437397753425797,143.44459512198785,22,266,-58.251653309192285,-174.62458915458876,57.817618533480356
54.43819428146229,5.807772549364758,116.9264750715419,39,51,63.31414496790785,147.41716975985992,96.06083201017455
57.74634053429337,7.32829754711116,149.62058799500082,41,325,8.691065306965484,-86.98458804666963,160.08508295921987
40.730695284219166,9.996488197079515,166.3214327298456,56,492,-3.082467779089484,19.222361413352786,294.58203298658464
